MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,GMN_OPC,Left OPC,Diameter,Sph/Base,Cyl/Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039640,7900039640,65,4.75,-1.00,97.070,1019.230,5.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039632,7900039632,65,4.75,-0.75,97.070,1019.230,5.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039624,7900039624,65,4.75,-0.50,97.070,1019.230,5.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039616,7900039616,65,4.75,-0.25,97.070,1019.230,5.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039608,7900039608,65,4.75,0.00,97.070,1019.230,5.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039772,7900039772,65,5.00,-2.00,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039764,7900039764,65,5.00,-1.75,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039756,7900039756,65,5.00,-1.50,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039749,7900039749,65,5.00,-1.25,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039731,7900039731,65,5.00,-1.00,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039723,7900039723,65,5.00,-0.75,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039715,7900039715,65,5.00,-0.50,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039707,7900039707,65,5.00,-0.25,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039699,7900039699,65,5.00,0.00,92.820,1019.230,5.8,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039863,7900039863,65,5.25,-2.00,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039855,7900039855,65,5.25,-1.75,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039848,7900039848,65,5.25,-1.50,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039830,7900039830,65,5.25,-1.25,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039822,7900039822,65,5.25,-1.00,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039814,7900039814,65,5.25,-0.75,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039806,7900039806,65,5.25,-0.50,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039798,7900039798,65,5.25,-0.25,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039780,7900039780,65,5.25,0.00,92.820,2120.000,5.9,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039954,7900039954,65,5.50,-2.00,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039947,7900039947,65,5.50,-1.75,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039939,7900039939,65,5.50,-1.50,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039921,7900039921,65,5.50,-1.25,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039913,7900039913,65,5.50,-1.00,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039905,7900039905,65,5.50,-0.75,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039897,7900039897,65,5.50,-0.50,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039889,7900039889,65,5.50,-0.25,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039871,7900039871,65,5.50,0.00,88.930,2120.000,6.2,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040044,7900040044,65,5.75,-2.00,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040036,7900040036,65,5.75,-1.75,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040028,7900040028,65,5.75,-1.50,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040010,7900040010,65,5.75,-1.25,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040002,7900040002,65,5.75,-1.00,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039996,7900039996,65,5.75,-0.75,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039988,7900039988,65,5.75,-0.50,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039970,7900039970,65,5.75,-0.25,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900039962,7900039962,65,5.75,0.00,85.350,2120.000,6.5,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040135,7900040135,65,6.00,-2.00,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040127,7900040127,65,6.00,-1.75,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040119,7900040119,65,6.00,-1.50,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040101,7900040101,65,6.00,-1.25,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040093,7900040093,65,6.00,-1.00,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040085,7900040085,65,6.00,-0.75,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040077,7900040077,65,6.00,-0.50,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT HA,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900040069,7900040069,65,6.00,-0.25,82.170,2120.000,6.7,1.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,65,,,,NTN,M54,UV PROTECT,,,,,65,65,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042743,7900042743,70,-6.00,0.00,500.000,71.820,1.6,9.0,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042735,7900042735,70,-5.75,-0.25,398.500,71.820,1.6,8.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042727,7900042727,70,-5.75,0.00,398.500,71.820,1.6,8.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042719,7900042719,70,-5.50,-0.50,333.330,71.820,1.6,8.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042701,7900042701,70,-5.50,-0.25,333.330,71.820,1.6,8.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042693,7900042693,70,-5.50,0.00,333.330,71.820,1.6,8.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042685,7900042685,70,-5.25,-0.75,284.950,71.820,1.6,8.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042677,7900042677,70,-5.25,-0.50,284.950,71.820,1.6,8.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042669,7900042669,70,-5.25,-0.25,284.950,71.820,1.6,8.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042651,7900042651,70,-5.25,0.00,284.950,71.820,1.6,8.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042644,7900042644,70,-5.00,-1.00,398.500,80.420,1.6,7.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042636,7900042636,70,-5.00,-0.75,398.500,80.420,1.6,7.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042628,7900042628,70,-5.00,-0.50,398.500,80.420,1.6,7.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042610,7900042610,70,-5.00,-0.25,398.500,80.420,1.6,7.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042602,7900042602,70,-5.00,0.00,398.500,80.420,1.6,7.7,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042594,7900042594,70,-4.75,-1.25,333.330,80.420,1.6,7.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042586,7900042586,70,-4.75,-1.00,333.330,80.420,1.6,7.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042578,7900042578,70,-4.75,-0.75,333.330,80.420,1.6,7.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042560,7900042560,70,-4.75,-0.50,333.330,80.420,1.6,7.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042552,7900042552,70,-4.75,-0.25,333.330,80.420,1.6,7.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042545,7900042545,70,-4.75,0.00,333.330,80.420,1.6,7.4,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042537,7900042537,70,-4.50,-1.50,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042529,7900042529,70,-4.50,-1.25,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042511,7900042511,70,-4.50,-1.00,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042503,7900042503,70,-4.50,-0.75,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042495,7900042495,70,-4.50,-0.50,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042487,7900042487,70,-4.50,-0.25,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,UC,,7900042479,7900042479,70,-4.50,0.00,284.950,80.420,1.6,7.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,M56,UV PROTECT,,,,,70,70,,
