MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,Right OPC,Left OPC,Diameter,Sph / Base,Cyl / Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307539,5404307521,75,2.60,1.75,207.030,92.170,7.7,11.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307554,5404307547,75,2.60,2.00,207.030,92.170,7.7,11.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307570,5404307562,75,2.60,2.25,207.030,92.170,7.7,11.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307596,5404307588,75,2.60,2.50,207.030,92.170,7.7,11.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307612,5404307604,75,2.60,2.75,207.030,92.170,7.7,11.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307638,5404307620,75,2.60,3.00,207.030,92.170,7.7,11.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307653,5404307646,75,3.50,1.00,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307679,5404307661,75,3.50,1.25,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307695,5404307687,75,3.50,1.50,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307711,5404307703,75,3.50,1.75,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307737,5404307729,75,3.50,2.00,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307752,5404307745,75,3.50,2.25,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307778,5404307760,75,3.50,2.50,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307794,5404307786,75,3.50,2.75,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307810,5404307802,75,3.50,3.00,152.300,92.170,8.2,10.9,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307836,5404307828,75,4.50,1.00,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307851,5404307844,75,4.50,1.25,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307877,5404307869,75,4.50,1.50,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307893,5404307885,75,4.50,1.75,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307919,5404307901,75,4.50,2.00,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307935,5404307927,75,4.50,2.25,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307950,5404307943,75,4.50,2.50,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307976,5404307968,75,4.50,2.75,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404307992,5404307984,75,4.50,3.00,118.830,92.170,8.3,9.6,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308016,5404308008,75,5.60,1.00,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308032,5404308024,75,5.60,1.25,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308057,5404308040,75,5.60,1.50,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308073,5404308065,75,5.60,1.75,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308099,5404308081,75,5.60,2.00,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308115,5404308107,75,5.60,2.25,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308131,5404308123,75,5.60,2.50,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308156,5404308149,75,5.60,2.75,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308172,5404308164,75,5.60,3.00,98.720,66.250,11.2,14.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308198,5404308180,75,6.80,1.00,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308214,5404308206,75,6.80,1.25,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308230,5404308222,75,6.80,1.50,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308255,5404308248,75,6.80,1.75,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308271,5404308263,75,6.80,2.00,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308297,5404308289,75,6.80,2.25,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308313,5404308305,75,6.80,2.50,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308339,5404308321,75,6.80,2.75,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT 1.59 BLUEGUARD,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,NONE UVRI HEV,SR,ZEISS HARD,5404308354,5404308347,75,6.80,3.00,77.830,66.250,11.3,12.7,2.5,-4.0,1.586,ND,1.590,30,1.20,0.0,-4.0,,,,,,,75,,,,,L49,BLUE GUARD,0.0,8.0,2.5,9.0,75,75,,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580807,0790580260,75,1.7,1,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580815,0790580278,75,1.7,1.25,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580823,0790580286,75,1.7,1.5,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580831,0790580294,75,1.7,1.75,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580849,0790580302,75,1.7,2,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580856,0790580310,75,1.7,2.25,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580864,0790580328,75,1.7,2.5,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580872,0790580336,75,1.7,2.75,308.14,124.706,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580880,0790580344,75,1.7,3,308.14,125,10,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580898,0790580351,75,2.6,1,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580906,0790580369,75,2.6,1.25,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580914,0790580377,75,2.6,1.5,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580922,0790580385,75,2.6,1.75,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580930,0790580393,75,2.6,2,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580948,0790580401,75,2.6,2.25,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580955,0790580419,75,2.6,2.5,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580963,0790580427,75,2.6,2.75,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580971,0790580435,75,2.6,3,207.843,92.174,9,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580989,0790580443,75,3.5,1,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790580997,0790580450,75,3.5,1.25,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790581003,0790580468,75,3.5,1.5,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790581011,0790580476,75,3.5,1.75,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790581029,0790580484,75,3.5,2,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790581037,0790580492,75,3.5,2.25,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
ZSS,SFN,ZEISS GT2 SHORT POLY POLARIZED,PY,POLYCARBONATE,ZEISS GT2 SHORT,PR AS,POLR UVRI GRY3,SR,YOUNGER HARD,0790581045,0790580500,75,3.5,2.5,152.299,92.174,10.8,13,2.5,-4,1.586,ND,1.591,30,1.2,0,-4,,,,,,,,,,,,T93,NUPOLAR,0.0,8.0,2.5,9.0,,75,1.0,
